GAME_ID,TEAM_ID,HOME_WIN,PTS_rolling5,PTS_rolling10,FG3M_rolling5,FG3M_rolling10,REB_rolling5,REB_rolling10
22401146,1610612763,0,114.8,114.7,13.6,14.4,48.4,45.8
22401170,1610612763,0,114.2,114.9,14.4,14.9,50.6,46.2
22401180,1610612763,0,118.6,117.5,15.8,15.9,48.2,45.5
22401194,1610612763,1,115.4,117.6,15.0,15.4,47.8,45.6
22000152,1610612764,1,124.0,119.7,14.0,12.8,40.8,41.8
22000253,1610612764,0,123.6,121.8,13.8,13.0,42.8,43.1
22000269,1610612764,0,119.2,119.9,14.2,13.1,43.0,43.8
22000279,1610612764,0,109.6,117.4,12.0,12.8,46.0,44.1
22000290,1610612764,0,109.4,117.3,12.4,13.1,46.2,43.3
22000310,1610612764,1,104.6,114.3,10.8,12.4,47.8,44.3
22000559,1610612764,0,108.8,116.2,10.2,12.0,45.0,43.9
22000331,1610612764,0,112.8,116.0,10.6,12.4,42.8,42.9
22000347,1610612764,0,115.8,112.7,12.6,12.3,42.6,44.3
22000215,1610612764,0,113.6,111.5,11.6,12.0,42.8,44.5
22000368,1610612764,0,113.0,108.8,12.0,11.4,43.0,45.4
22000382,1610612764,0,104.2,106.5,10.8,10.5,44.6,44.8
22000396,1610612764,0,103.0,107.9,10.0,10.3,46.0,44.4
22000560,1610612764,1,100.6,108.2,8.8,10.7,45.4,44.0
22000421,1610612764,1,102.4,108.0,8.6,10.1,48.2,45.5
22000437,1610612764,1,109.2,111.1,9.2,10.6,48.0,45.5
22000464,1610612764,0,114.2,109.2,11.0,10.9,47.6,46.1
22000479,1610612764,0,114.8,108.9,9.8,9.9,49.2,47.6
22000488,1610612764,0,122.0,111.3,9.8,9.3,49.8,47.6
22000502,1610612764,0,124.4,113.4,10.6,9.6,46.2,47.2
22000517,1610612764,1,120.6,114.9,9.8,9.5,45.2,46.6
22000524,1610612764,0,120.2,117.2,9.4,10.2,47.6,47.6
22000536,1610612764,0,118.6,116.7,10.0,9.9,44.0,46.6
22000554,1610612764,1,115.4,118.7,10.4,10.1,41.6,45.7
22000566,1610612764,0,116.0,120.2,10.0,10.3,42.6,44.4
22000579,1610612764,0,116.0,118.3,10.6,10.2,42.0,43.6
22000589,1610612764,0,110.6,115.4,9.6,9.5,37.0,42.3
22000603,1610612764,0,112.4,115.5,11.0,10.5,38.0,41.0
22000619,1610612764,0,114.6,115.0,12.0,11.2,37.2,39.4
22000166,1610612764,1,114.6,115.3,11.0,10.5,39.4,41.0
22000647,1610612764,0,118.4,117.2,10.2,10.4,40.2,41.1
22000662,1610612764,0,119.4,115.0,10.0,9.8,42.4,39.7
22000679,1610612764,0,118.2,115.3,8.6,9.8,41.8,39.9
22000694,1610612764,1,114.2,114.4,7.0,9.5,44.4,40.8
22000707,1610612764,1,111.6,113.1,8.0,9.5,43.6,41.5
22000718,1610612764,0,111.8,115.1,8.6,9.4,46.0,43.1
22000179,1610612764,0,111.4,115.4,9.2,9.6,47.6,45.0
22000747,1610612764,0,107.0,112.6,8.4,8.5,48.0,44.9
22000763,1610612764,0,104.0,109.1,7.8,7.4,47.6,46.0
22000777,1610612764,0,103.0,107.3,8.4,8.2,48.8,46.2
22000798,1610612764,0,102.8,107.3,10.2,9.4,45.2,45.6
22000803,1610612764,0,104.0,107.7,9.2,9.2,44.4,46.0
22000820,1610612764,0,107.0,107.0,10.0,9.2,46.2,47.1
22000839,1610612764,0,114.6,109.3,10.8,9.3,46.2,46.9
22000847,1610612764,1,119.0,111.0,9.8,9.1,46.6,47.7
22000856,1610612764,1,116.2,109.5,6.8,8.5,48.4,46.8
22000872,1610612764,1,118.4,111.2,7.6,8.4,48.6,46.5
22000885,1610612764,1,121.0,114.0,7.8,8.9,47.2,46.7
22000902,1610612764,0,119.6,117.1,8.0,9.4,50.6,48.4
22000197,1610612764,1,120.8,119.9,10.2,10.0,49.4,48.0
22000919,1610612764,0,121.2,118.7,11.8,9.3,47.4,47.9
22000935,1610612764,1,125.6,122.0,11.2,9.4,47.8,48.2
22000951,1610612764,0,125.0,123.0,10.4,9.1,49.4,48.3
22000964,1610612764,0,125.8,122.7,10.0,9.0,46.4,48.5
22000976,1610612764,1,124.8,122.8,7.6,8.9,45.6,47.5
22000235,1610612764,0,131.8,126.5,7.0,9.4,47.2,47.3
22000997,1610612764,0,130.0,127.8,7.4,9.3,45.8,46.8
22001012,1610612764,0,133.0,129.0,8.8,9.6,45.2,47.3
22001026,1610612764,0,135.2,130.5,9.0,9.5,48.0,47.2
22001042,1610612764,0,135.2,130.0,10.4,9.0,47.2,46.4
22000204,1610612764,1,127.6,129.7,10.6,8.8,46.8,47.0
22001080,1610612764,1,124.8,127.4,10.4,8.9,47.6,46.7
22100006,1610612764,0,121.6,127.3,9.8,9.3,48.8,47.0
22100019,1610612764,1,114.6,124.9,9.0,9.0,47.0,47.5
22100044,1610612764,0,116.8,126.0,10.2,10.3,46.2,46.7
22100056,1610612764,0,111.6,119.6,10.0,10.3,48.4,47.6
22100066,1610612764,1,110.8,117.8,10.4,10.4,48.4,48.0
22100078,1610612764,1,112.2,116.9,11.0,10.4,48.0,48.4
22100097,1610612764,0,115.6,115.1,12.0,10.5,50.2,48.6
22100112,1610612764,0,110.8,113.8,10.8,10.5,49.8,48.0
22100126,1610612764,1,112.8,112.2,10.6,10.3,48.0,48.2
22100142,1610612764,1,112.6,111.7,10.8,10.6,49.2,48.8
22100158,1610612764,0,108.4,110.3,10.4,10.7,47.4,47.7
22100187,1610612764,0,104.8,110.2,10.4,11.2,44.8,47.5
22100201,1610612764,1,103.4,107.1,10.2,10.5,47.2,48.5
22100213,1610612764,0,104.4,108.6,10.6,10.6,46.8,47.4
22100225,1610612764,0,98.8,105.7,10.2,10.5,45.8,47.5
22100241,1610612764,1,98.0,103.2,11.0,10.7,44.8,46.1
22100254,1610612764,0,99.2,102.0,11.2,10.8,42.0,43.4
22100275,1610612764,0,99.0,101.2,10.6,10.4,45.4,46.3
22100286,1610612764,0,98.4,101.4,10.0,10.3,46.0,46.4
22100298,1610612764,0,101.2,100.0,10.4,10.3,45.0,45.4
22100311,1610612764,0,105.8,101.9,9.2,10.1,46.2,45.5
22100321,1610612764,1,105.0,102.1,8.8,10.0,47.2,44.6
22100334,1610612764,0,107.4,103.2,9.0,9.8,44.6,45.0
22100351,1610612764,0,107.2,102.8,9.6,9.8,42.2,44.1
22100355,1610612764,0,105.0,103.1,9.2,9.8,42.2,43.6
22100368,1610612764,0,103.0,104.4,8.8,9.0,39.6,42.9
22100392,1610612764,0,107.0,106.0,9.4,9.1,40.6,43.9
22100411,1610612764,0,103.6,105.5,9.0,9.0,38.0,41.3
22100427,1610612764,0,104.8,106.0,9.4,9.5,39.6,40.9
22100432,1610612764,0,107.8,106.4,8.8,9.0,38.8,40.5
22100447,1610612764,0,105.4,104.2,8.6,8.7,39.2,39.4
22100480,1610612764,0,103.4,105.2,8.0,8.7,39.6,40.1
22100495,1610612764,0,108.6,106.1,9.6,9.3,39.4,38.7
22100509,1610612764,0,106.4,105.6,8.8,9.1,39.8,39.7
22100527,1610612764,1,107.8,107.8,11.2,10.0,41.4,40.1
22100541,1610612764,0,110.2,107.8,11.8,10.2,44.4,41.8
22100553,1610612764,1,112.2,107.8,11.2,9.6,43.6,41.6
22100569,1610612764,0,112.2,110.4,11.2,10.4,46.2,42.8
22100585,1610612764,0,115.2,110.8,11.6,10.2,45.8,42.8
22100598,1610612764,0,117.2,112.5,9.6,10.4,44.6,43.0
22100612,1610612764,1,115.6,112.9,10.0,10.9,46.0,45.2
22100620,1610612764,1,116.2,114.2,11.0,11.1,45.8,44.7
22100642,1610612764,0,113.8,113.0,9.8,10.5,44.0,45.1
22100656,1610612764,1,113.6,114.4,10.2,10.9,44.4,45.1
22100669,1610612764,0,112.6,114.9,10.6,10.1,46.0,45.3
22100689,1610612764,0,115.8,115.7,10.4,10.2,43.2,44.6
22100699,1610612764,0,112.4,114.3,10.4,10.7,43.8,44.8
22100716,1610612764,0,107.4,110.6,10.0,9.9,44.2,44.1
22100749,1610612764,0,108.4,111.0,9.4,9.8,46.0,45.2
22100768,1610612764,0,104.0,108.3,9.6,10.1,43.6,44.8
22100774,1610612764,0,100.0,107.9,10.0,10.2,43.6,43.4
22100798,1610612764,0,100.2,106.3,9.6,10.0,45.0,44.4
22100811,1610612764,0,98.8,103.1,9.0,9.5,44.6,44.4
22100832,1610612764,1,95.8,102.1,8.6,9.0,40.8,43.4
22100847,1610612764,0,99.4,101.7,8.8,9.2,41.6,42.6
22100858,1610612764,1,101.8,100.9,9.0,9.5,40.0,41.8
22100876,1610612764,0,101.2,100.7,9.0,9.3,38.6,41.8
22100464,1610612764,0,106.8,102.8,11.4,10.2,39.0,41.8
22100899,1610612764,0,110.2,103.0,12.4,10.5,40.0,40.4
22100907,1610612764,0,118.2,108.8,13.4,11.1,39.6,40.6
22100926,1610612764,1,113.4,107.6,13.0,11.0,41.6,40.8
22100948,1610612764,0,116.0,108.6,13.8,11.4,41.0,39.8
22100963,1610612764,1,117.2,112.0,13.2,12.3,40.4,39.7
22100992,1610612764,0,120.4,115.3,14.2,13.3,40.0,40.0
22101004,1610612764,0,111.6,114.9,13.0,13.2,40.4,40.0
22101011,1610612764,0,116.2,114.8,12.6,12.8,41.4,41.5
22101025,1610612764,0,116.6,116.3,12.8,13.3,40.0,40.5
22101035,1610612764,0,116.2,116.7,12.0,12.6,38.8,39.6
22101050,1610612764,0,111.4,115.9,9.6,11.9,41.2,40.6
22101061,1610612764,1,109.0,110.3,10.2,11.6,40.6,40.5
22101077,1610612764,0,112.6,114.4,11.0,11.8,38.4,39.9
22101097,1610612764,0,108.4,112.5,9.4,11.1,40.8,40.4
22101101,1610612764,0,106.4,111.3,9.6,10.8,42.0,40.4
22101117,1610612764,1,104.6,108.0,10.4,10.0,41.4,41.3
22101132,1610612764,0,109.8,109.4,11.0,10.6,42.2,41.4
22101138,1610612764,1,103.2,107.9,9.6,10.3,42.4,40.4
22101152,1610612764,1,109.2,108.8,11.0,10.2,43.2,42.0
22101166,1610612764,0,115.8,111.1,12.2,10.9,44.0,43.0
22101184,1610612764,0,116.2,110.4,12.0,11.2,41.4,41.4
22101192,1610612764,0,118.0,113.9,11.4,11.2,43.4,42.8
22101204,1610612764,0,119.8,111.5,12.2,10.9,44.8,43.6
22101217,1610612764,0,112.8,111.0,11.4,11.2,42.0,42.6
22200004,1610612764,0,107.4,111.6,9.6,10.9,41.6,42.8
22200019,1610612764,1,109.8,113.0,10.2,11.1,45.8,43.6
22200039,1610612764,0,103.8,110.9,9.6,10.5,43.2,43.3
22200052,1610612764,1,104.6,112.2,10.0,11.1,41.4,43.1
22200074,1610612764,0,110.2,111.5,10.2,10.8,43.4,42.7
22200089,1610612764,0,112.0,109.7,11.0,10.3,42.4,42.0
22200097,1610612764,0,108.0,108.9,10.2,10.2,42.0,43.9
22200108,1610612764,0,109.8,106.8,10.2,9.9,42.4,42.8
22200123,1610612764,0,112.6,108.6,8.8,9.4,44.0,42.7
22200142,1610612764,0,105.8,108.0,8.4,9.3,42.4,42.9
22200144,1610612764,0,101.8,106.9,7.6,9.3,44.6,43.5
22200172,1610612764,1,104.6,106.3,7.2,8.7,43.8,42.9
22200185,1610612764,1,105.0,107.4,7.6,8.9,46.0,44.2
22200194,1610612764,1,105.0,108.8,9.8,9.3,46.6,45.3
22200213,1610612764,0,108.2,107.0,12.0,10.2,48.2,45.3
22200224,1610612764,1,112.8,107.3,13.8,10.7,46.6,45.6
22200241,1610612764,1,112.6,108.6,15.8,11.5,48.0,45.9
22200265,1610612764,0,111.2,108.1,16.0,11.8,47.4,46.7
22200277,1610612764,0,108.0,106.5,14.8,12.3,46.8,46.7
22200294,1610612764,0,109.0,108.6,13.2,12.6,46.4,47.3
22200300,1610612764,1,109.2,111.0,11.2,12.5,44.0,45.3
22200315,1610612764,0,116.2,114.4,11.2,13.5,40.0,44.0
22200326,1610612764,0,116.4,113.8,9.8,12.9,40.4,43.9
22200349,1610612764,0,118.6,113.3,10.2,12.5,43.0,44.9
22200367,1610612764,0,121.0,115.0,10.0,11.6,42.8,44.6
22200378,1610612764,0,119.0,114.1,10.4,10.8,44.6,44.3
22200389,1610612764,0,112.8,114.5,9.4,10.3,45.4,42.7
22200403,1610612764,0,112.8,114.6,11.4,10.6,45.2,42.8
22200422,1610612764,0,109.6,114.1,11.2,10.7,42.8,42.9
22200438,1610612764,0,111.4,116.2,13.0,11.5,38.8,40.8
22200451,1610612764,0,107.8,113.4,13.0,11.7,39.6,42.1
22200464,1610612764,0,109.0,110.9,13.0,11.2,41.6,43.5
22200478,1610612764,0,110.2,111.5,12.0,11.7,39.8,42.5
22200491,1610612764,0,112.6,111.1,11.2,11.2,38.4,40.6
22200506,1610612764,1,112.0,111.7,9.4,11.2,41.6,40.2
22200516,1610612764,1,116.6,112.2,9.8,11.4,41.0,40.3
22200529,1610612764,0,118.6,113.8,9.4,11.2,40.6,41.1
22200548,1610612764,0,119.8,115.0,10.2,11.1,43.0,41.4
22200561,1610612764,0,121.0,116.8,10.2,10.7,46.4,42.4
22200584,1610612764,0,118.6,115.3,9.8,9.6,47.6,44.6
22200605,1610612764,0,117.4,117.0,9.0,9.4,49.0,45.0
22200619,1610612764,1,114.4,116.5,10.2,9.8,47.2,43.9
22200634,1610612764,0,110.6,115.2,8.6,9.4,47.0,45.0
22200660,1610612764,0,108.6,114.8,9.8,10.0,46.2,46.3
22200669,1610612764,0,109.6,114.1,11.0,10.4,44.2,45.9
22200693,1610612764,1,110.8,114.1,12.8,10.9,45.4,47.2
22200717,1610612764,0,116.0,115.2,13.6,11.9,47.2,47.2
22200722,1610612764,0,121.4,116.0,14.4,11.5,45.0,46.0
22200747,1610612764,0,121.4,115.0,14.2,12.0,44.6,45.4
22200760,1610612764,0,120.4,115.0,13.6,12.3,48.0,46.1
22200787,1610612764,0,122.6,116.7,13.6,13.2,46.6,46.0
22200793,1610612764,0,118.2,117.1,12.4,13.0,45.6,46.4
22200809,1610612764,0,117.4,119.4,12.8,13.6,45.2,45.1
22200823,1610612764,1,114.0,117.7,11.6,12.9,43.0,43.8
22200849,1610612764,1,115.0,117.7,12.4,13.0,42.8,45.4
22200866,1610612764,0,115.0,118.8,11.6,12.6,41.8,44.2
22200872,1610612764,0,117.0,117.6,11.6,12.0,40.2,42.9
22200884,1610612764,0,117.6,117.5,12.4,12.6,41.2,43.2
22200895,1610612764,0,122.2,118.1,14.0,12.8,43.6,43.3
22200912,1610612764,0,120.4,117.7,14.8,13.6,40.0,41.4
22200923,1610612764,0,111.4,113.2,13.6,12.6,40.4,41.1
22200942,1610612764,1,110.0,113.5,12.4,12.0,43.4,41.8
22200956,1610612764,0,108.6,113.1,11.8,12.1,43.2,42.2
22200973,1610612764,0,107.6,114.9,11.8,12.9,42.0,42.8
22200769,1610612764,0,108.0,114.2,9.6,12.2,46.4,43.2
22200985,1610612764,0,115.4,113.4,10.8,12.2,45.4,42.9
22200999,1610612764,0,115.6,112.8,12.0,12.2,43.6,43.5
22201016,1610612764,0,113.2,110.9,10.6,11.2,43.6,43.4
22201028,1610612764,1,110.0,108.8,9.0,10.4,42.0,42.0
22201049,1610612764,0,111.2,109.6,8.8,9.2,40.4,43.4
22201059,1610612764,0,106.2,110.8,8.0,9.4,40.6,43.0
22201077,1610612764,0,105.8,110.7,8.2,10.1,42.0,42.8
22201083,1610612764,0,106.8,110.0,8.8,9.7,40.0,41.8
22201098,1610612764,1,109.0,109.5,8.4,8.7,40.4,41.2
22201119,1610612764,0,112.8,112.0,10.0,9.4,39.4,39.9
22201130,1610612764,1,114.8,110.5,11.6,9.8,40.8,40.7
22201151,1610612764,0,117.2,111.5,11.6,9.9,40.2,41.1
22201168,1610612764,0,116.6,111.7,13.0,10.9,43.8,41.9
22201179,1610612764,0,117.6,113.3,15.4,11.9,44.0,42.2
22201191,1610612764,0,116.0,114.4,15.0,12.5,43.8,41.6
22201204,1610612764,1,118.4,116.6,13.0,12.3,42.6,41.7
22201222,1610612764,0,115.2,116.2,11.8,11.7,44.0,42.1
22300064,1610612764,0,115.2,115.9,11.2,12.1,44.0,43.9
22300089,1610612764,1,117.4,117.5,9.8,12.6,45.4,44.7
22300103,1610612764,0,114.4,115.2,10.4,12.7,46.0,44.9
22300117,1610612764,0,112.6,115.5,11.4,12.2,46.2,44.4
22300003,1610612764,0,114.0,114.6,12.0,11.9,43.2,43.6
22300148,1610612764,0,115.0,115.1,11.8,11.5,39.0,41.5
22300157,1610612764,0,116.6,117.0,12.8,11.3,37.6,41.5
22300009,1610612764,0,120.4,117.4,13.2,11.8,36.6,41.3
22300178,1610612764,0,122.4,117.5,13.8,12.6,35.8,41.0
22300189,1610612764,0,117.0,115.5,13.8,12.9,37.2,40.2
22300192,1610612764,0,115.6,115.3,13.6,12.7,38.8,38.9
22300028,1610612764,0,113.4,115.0,13.2,13.0,40.4,39.0
22300219,1610612764,0,106.8,113.6,11.6,12.4,38.8,37.7
22300225,1610612764,0,109.2,115.8,10.8,12.3,36.8,36.3
22300049,1610612764,0,113.2,115.1,11.0,12.4,37.8,37.5
22300241,1610612764,0,117.4,116.5,11.6,12.6,39.4,39.1
22300253,1610612764,0,115.6,114.5,11.2,12.2,38.4,39.4
22300259,1610612764,0,121.0,113.9,11.2,11.4,41.2,40.0
22300274,1610612764,0,119.2,114.2,11.4,11.1,41.8,39.3
22301208,1610612764,0,121.4,117.3,11.8,11.4,40.4,39.1
22301219,1610612764,0,121.0,119.2,11.6,11.6,37.6,38.5
22300295,1610612764,0,118.8,117.2,10.8,11.0,37.6,38.0
22300311,1610612764,0,113.8,117.4,10.6,10.9,37.2,39.2
22300328,1610612764,1,114.2,116.7,12.2,11.8,38.0,39.9
22300347,1610612764,0,116.6,119.0,12.2,12.0,39.4,39.9
22300358,1610612764,0,113.0,117.0,12.2,11.9,41.8,39.7
22300381,1610612764,0,119.8,119.3,14.6,12.7,41.4,39.5
22300386,1610612764,0,123.2,118.5,15.2,12.9,40.0,38.6
22300407,1610612764,0,122.4,118.3,13.6,12.9,41.2,39.6
22300416,1610612764,0,118.8,117.7,14.2,13.2,41.2,40.3
22300430,1610612764,1,117.6,115.3,13.0,12.6,39.2,40.5
22300445,1610612764,0,113.4,116.6,12.4,13.5,40.0,40.7
22300465,1610612764,0,115.0,119.1,13.4,14.3,41.0,40.5
22300482,1610612764,0,111.6,117.0,13.6,13.6,40.4,40.8
22300494,1610612764,0,105.8,112.3,12.2,13.2,37.2,39.2
22300508,1610612764,0,106.4,112.0,13.2,13.1,39.4,39.3
22300520,1610612764,0,110.0,111.7,13.2,12.8,38.4,39.2
22300543,1610612764,0,105.6,110.3,11.2,12.3,39.2,40.1
22300558,1610612764,0,110.8,111.2,11.2,12.4,42.8,41.6
22300579,1610612764,0,116.2,111.0,13.2,12.7,43.2,40.2
22300594,1610612764,0,117.0,111.7,12.6,12.9,43.4,41.4
22300602,1610612764,0,116.8,113.4,11.4,12.3,45.0,41.7
22300620,1610612764,0,116.8,111.2,11.6,11.4,43.8,41.5
22300628,1610612764,0,112.8,111.8,11.2,11.2,42.8,42.8
22300642,1610612764,0,111.0,113.6,8.8,11.0,43.2,43.2
22300665,1610612764,0,112.8,114.9,9.0,10.8,44.0,43.7
22300676,1610612764,0,111.0,113.9,9.0,10.2,43.8,44.4
22300689,1610612764,0,112.0,114.4,9.2,10.4,44.8,44.3
22300705,1610612764,0,111.0,111.9,9.4,10.3,43.6,43.2
22300728,1610612764,0,111.8,111.4,9.4,9.1,43.6,43.4
22300743,1610612764,0,109.4,111.1,10.4,9.7,43.0,43.5
22300753,1610612764,0,111.6,111.3,12.6,10.8,41.8,42.8
22300768,1610612764,0,112.4,112.2,13.4,11.3,40.6,42.7
22300784,1610612764,0,112.8,111.9,12.6,11.0,42.4,43.0
22300800,1610612764,0,115.6,113.7,15.4,12.4,43.8,43.7
22300809,1610612764,0,116.4,112.9,15.6,13.0,42.4,42.7
22300820,1610612764,0,111.8,111.7,13.4,13.0,43.2,42.5
22300834,1610612764,0,110.2,111.3,13.2,13.3,43.4,42.0
22300856,1610612764,0,111.8,112.3,14.2,13.4,41.2,41.8
22300865,1610612764,0,112.8,114.2,13.4,14.4,41.8,42.8
22300882,1610612764,0,113.8,115.1,12.4,14.0,41.6,42.0
22300894,1610612764,0,115.6,113.7,13.8,13.6,41.6,42.4
22300910,1610612764,1,116.4,113.3,13.8,13.5,40.6,42.0
22300926,1610612764,0,116.4,114.1,12.6,13.4,43.2,42.2
22300940,1610612764,0,112.2,112.5,12.4,12.9,42.2,42.0
22300957,1610612764,0,108.6,111.2,12.2,12.3,40.0,40.8
22300971,1610612764,0,109.4,112.5,11.4,12.6,37.8,39.7
22300980,1610612764,0,107.2,111.8,11.6,12.7,37.2,38.9
22300992,1610612764,0,105.6,111.0,12.4,12.5,34.4,38.8
22301005,1610612764,1,106.4,109.3,12.2,12.3,35.2,38.7
22301022,1610612764,1,108.8,108.7,12.0,12.1,38.6,39.3
22301037,1610612764,0,107.4,108.4,11.8,11.6,43.2,40.5
22301050,1610612764,0,109.2,108.2,12.0,11.8,47.2,42.2
22301065,1610612764,0,112.2,108.9,12.8,12.6,48.0,41.2
22301081,1610612764,0,106.8,106.6,11.6,11.9,48.6,41.9
22301095,1610612764,1,106.4,107.6,11.8,11.9,48.0,43.3
22301103,1610612764,0,107.4,107.4,11.4,11.6,45.8,44.5
22301117,1610612764,0,110.0,109.6,12.2,12.1,43.2,45.2
22301137,1610612764,0,106.6,109.4,10.4,11.6,43.4,45.7
22301152,1610612764,0,113.6,110.2,11.8,11.7,42.6,45.6
22301172,1610612764,0,116.4,111.4,13.6,12.7,42.4,45.2
22301186,1610612764,0,118.4,112.9,15.4,13.4,41.4,43.6
22400073,1610612764,0,118.8,114.4,14.6,13.4,40.8,42.0
22400090,1610612764,0,118.8,112.7,15.0,12.7,39.8,41.6
22400103,1610612764,0,117.6,115.6,14.8,13.3,40.4,41.5
22400121,1610612764,1,117.6,117.0,15.0,14.3,40.8,41.6
22400147,1610612764,0,118.8,118.6,14.6,15.0,40.4,40.9
22400155,1610612764,0,114.0,116.4,13.2,13.9,42.0,41.4
22400191,1610612764,0,116.0,117.4,13.8,14.4,43.4,41.6
22400204,1610612764,0,113.6,115.6,12.6,13.7,42.4,41.4
22400213,1610612764,0,108.2,112.9,10.4,12.7,41.2,41.0
22400224,1610612764,0,100.0,109.4,9.4,12.0,40.6,40.5
22400012,1610612764,0,106.4,110.2,11.6,12.4,40.0,41.0
22400237,1610612764,0,107.4,111.7,12.6,13.2,41.0,42.2
22400246,1610612764,0,107.4,110.5,13.2,12.9,40.6,41.5
22400028,1610612764,0,109.8,109.0,13.4,11.9,41.4,41.3
22400272,1610612764,0,110.6,105.3,12.6,11.0,44.2,42.4
22400035,1610612764,0,105.2,105.8,11.2,11.4,44.2,42.1
22400291,1610612764,0,103.4,105.4,10.2,11.4,42.4,41.7
22400302,1610612764,0,101.8,104.6,9.4,11.3,42.6,41.6
22400051,1610612764,0,103.4,106.6,9.0,11.2,42.6,42.0
22400326,1610612764,0,101.6,106.1,8.4,10.5,43.4,43.8
22400341,1610612764,1,101.2,103.2,8.8,10.0,43.0,43.6
22400353,1610612764,0,104.0,103.7,10.0,10.1,43.6,43.0
22401208,1610612764,0,107.2,104.5,9.6,9.5,46.0,44.3
22401217,1610612764,0,105.4,104.4,10.6,9.8,46.6,44.6
22400362,1610612764,1,107.6,104.6,12.4,10.4,46.4,44.9
22400382,1610612764,0,112.0,106.6,13.2,11.0,49.0,46.0
22400400,1610612764,0,107.8,105.9,13.6,11.8,49.2,46.4
22400412,1610612764,1,106.4,106.8,15.6,12.6,49.0,47.5
22400429,1610612764,0,108.0,106.7,15.6,13.1,48.8,47.7
22400443,1610612764,0,114.8,111.2,16.4,14.4,47.4,46.9
22400456,1610612764,1,111.4,111.7,15.4,14.3,46.2,47.6
22400472,1610612764,0,116.2,112.0,15.2,14.4,45.2,47.2
22400489,1610612764,0,119.2,112.8,13.8,14.7,44.6,46.8
22400503,1610612764,0,116.2,112.1,13.2,14.4,45.2,47.0
22400512,1610612764,0,112.2,113.5,12.8,14.6,45.0,46.2
22400530,1610612764,0,111.6,111.5,13.0,14.2,46.0,46.1
22400545,1610612764,0,107.6,111.9,13.2,14.2,46.6,45.9
22400548,1610612764,0,102.6,110.9,13.2,13.5,44.8,44.7
22400573,1610612764,0,104.2,110.2,14.4,13.8,42.4,43.8
22400589,1610612764,0,106.4,109.3,14.0,13.4,42.8,43.9
22400598,1610612764,0,108.6,110.1,15.8,14.4,41.4,43.7
22400610,1610612764,0,107.6,107.6,14.2,13.7,41.6,44.1
22400983,1610612764,0,106.2,104.4,14.6,13.9,43.0,43.9
22400645,1610612764,0,103.6,103.9,13.4,13.9,46.0,44.2
22400657,1610612764,0,100.8,103.6,14.4,14.2,44.4,43.6
22400665,1610612764,0,99.6,104.1,12.2,14.0,44.6,43.0
22400674,1610612764,0,96.0,101.8,11.2,12.7,44.0,42.8
22400690,1610612764,0,97.6,101.9,11.0,12.8,42.4,42.7
22400700,1610612764,0,100.0,101.8,11.8,12.6,41.4,43.7
22400720,1610612764,0,103.0,101.9,11.6,13.0,44.8,44.6
22400735,1610612764,0,105.2,102.4,13.4,12.8,43.8,44.2
22400744,1610612764,0,113.6,104.8,15.6,13.4,43.2,43.6
22400757,1610612764,0,116.6,107.1,15.4,13.2,46.2,44.3
22400771,1610612764,0,119.8,109.9,15.2,13.5,45.8,43.6
22400799,1610612764,0,121.0,112.0,16.4,14.0,44.2,44.5
22400815,1610612764,0,117.4,111.3,14.8,14.1,44.6,44.2
22400824,1610612764,1,110.6,112.1,13.6,14.6,43.8,43.5
22400839,1610612764,0,109.8,113.2,14.4,14.9,40.6,43.4
22400860,1610612764,0,109.8,114.8,14.0,14.6,40.4,43.1
22400877,1610612764,0,106.4,113.7,12.8,14.6,40.8,42.5
22400894,1610612764,1,104.2,110.8,12.4,13.6,41.0,42.8
22400915,1610612764,0,111.2,110.9,13.8,13.7,42.8,43.3
22400932,1610612764,0,113.4,111.6,13.8,14.1,45.4,43.0
22400941,1610612764,0,110.0,109.9,14.6,14.3,48.0,44.2
22400954,1610612764,0,108.0,107.2,13.8,13.3,47.8,44.3
22400975,1610612764,0,115.8,110.0,15.8,14.1,48.6,44.8
22400995,1610612764,0,116.0,113.6,16.2,15.0,48.4,45.6
22400627,1610612764,0,111.8,112.6,16.0,14.9,48.2,46.8
22401014,1610612764,0,113.4,111.7,15.2,14.9,44.8,46.4
22401026,1610612764,0,113.8,110.9,16.0,14.9,43.6,45.7
22401039,1610612764,0,108.6,112.2,14.2,15.0,42.4,45.5
22401053,1610612764,0,104.2,110.1,12.6,14.4,43.2,45.8
22401061,1610612764,0,108.6,110.2,13.8,14.9,43.2,45.7
22401075,1610612764,0,108.0,110.7,13.6,14.4,42.0,43.4
22401092,1610612764,0,109.4,111.6,12.0,14.0,41.8,42.7
22401105,1610612764,1,107.6,108.1,12.4,13.3,41.4,41.9
22401112,1610612764,0,110.0,107.1,13.6,13.1,40.0,41.6
22401137,1610612764,0,105.6,107.1,12.4,13.1,37.8,40.5
22401148,1610612764,0,101.8,104.9,12.6,13.1,38.0,40.0
22401157,1610612764,0,99.0,104.2,13.0,12.5,40.0,40.9
22401176,1610612764,0,100.8,104.2,12.4,12.4,41.6,41.5
22401190,1610612764,0,95.4,102.7,11.0,12.3,41.6,40.8
22000165,1610612765,0,109.2,108.8,13.4,12.8,39.2,43.8
22000192,1610612765,0,105.4,108.8,13.0,13.4,42.0,44.1
22000206,1610612765,0,106.4,108.9,13.2,13.6,43.6,42.3
